Date,MaxTemp,MinTemp,TOTALDEMAND,RRP,DAILYT
2019-05-21,20.200000000000493,10.933333333333362,5073.615416666709,103.1339583333334,8560912.128200129
2019-05-22,21.79999999999878,10.166666666666666,5083.982916666678,113.34916666666591,8101187.041799967
2019-05-23,22.099999999998765,9.39999999999997,4963.254583333333,87.28750000000028,8060170.426399987
2019-05-24,20.66666666666652,14.433333333333346,4955.198541666667,90.6691666666665,8624620.80240013
2019-05-25,19.86666666666602,12.366666666666934,4372.914583333354,72.58687500000043,7843701.495200124
2019-05-26,15.266666666666515,8.633333333333539,4423.059583333335,61.07520833333291,8919317.638000082
2019-05-27,14.20000000000018,7.099999999999917,5426.2206249999745,82.78854166666675,10889195.586800074
2019-05-28,15.43333333333309,7.633333333333605,5574.985624999997,77.51375000000046,10982492.562199784
2019-05-29,10.46666666666707,7.866666666666978,5679.228750000002,78.52499999999942,11613546.867600014
2019-05-30,13.100000000000064,5.399999999999961,5785.713958333335,97.31500000000031,11526005.720600221
2019-05-31,14.133333333332606,8.466666666666722,5577.880833333392,96.96812499999973,10610308.395600105
2019-06-01,14.300000000000304,11.499999999999996,3900.25895833332,65.23166666666654,9739149.488799889
2019-06-02,14.14999999999999,10.866666666666479,5854.075625000008,134.74666666666639,9971555.89500011
2019-06-03,11.766666666666424,8.200000000000141,4530.150624999983,73.51187499999965,11739733.131600158
2019-06-04,13.000000000000064,6.7999999999998515,4259.5685416666465,101.61624999999933,11230212.108600106
2019-06-05,13.000000000000137,8.650000000000203,5063.978541666643,111.05812499999996,11235498.317999976
2019-06-06,14.866666666665969,10.166666666666684,5623.823958333344,155.51208333333307,10400854.52419996
2019-06-07,16.066666666667178,11.350000000000207,4777.537500000021,63.17979166666668,9696174.870999927
2019-06-08,18.900000000000805,4.866666666666731,5505.016249999995,85.37208333333378,9563456.838399926
2019-06-09,17.966666666667056,7.633333333333274,5092.612083333352,66.66895833333291,9048558.011600167
2019-06-10,18.466666666666974,11.700000000000275,3875.4727083333382,48.51750000000046,8818227.905400023
2019-06-11,18.2666666666667,8.966666666666606,4349.224166666674,57.09000000000048,9127523.097000055
2019-06-12,16.350000000000062,11.700000000000015,4376.207708333325,40.31541666666687,10175092.881799938
2019-06-13,16.833333333333666,7.999999999999805,5355.632916666632,76.31124999999975,9467132.261799904
2019-06-14,17.10000000000035,9.800000000000075,5339.716458333312,84.31625000000032,9674016.842800042
2019-06-15,15.333333333333545,7.866666666666744,5045.743541666687,102.66916666666701,9744770.7996
2019-06-16,16.599999999999756,8.533333333333482,4867.141249999976,106.84708333333384,9563432.452200018
2019-06-17,17.55000000000025,6.000000000000159,5415.538124999972,104.94458333333334,9999084.552199962
2019-06-18,13.16666666666641,8.766666666666525,5746.759166666714,96.32125000000032,11372726.888799913
2019-06-19,11.46666666666627,4.600000000000098,6030.713333333328,150.43562500000039,11652396.975000048
2019-06-20,10.599999999999506,6.133333333333239,6192.066458333312,139.4202083333331,12157060.181000212
2019-06-21,12.766666666666382,5.333333333333341,6021.013749999976,121.94062499999973,11675029.348199744
2019-06-22,12.166666666666401,5.533333333333239,5534.55375000002,110.16187500000007,11399605.09960002
2019-06-23,9.166666666666567,2.8000000000000163,5563.555000000032,124.90312499999928,11806851.438600104
2019-06-24,14.399999999999977,2.833333333333248,6119.0333333333365,114.37395833333294,11912010.972199917
2019-06-25,17.033333333333108,1.400000000000028,6075.302083333333,120.48999999999954,11636788.248400064
2019-06-26,17.80000000000037,2.9666666666666206,5806.315000000019,103.26229166666674,10960998.652799983
2019-06-27,17.29999999999985,5.600000000000025,5459.319166666695,74.86874999999974,10288056.172200019
2019-06-28,18.900000000000382,9.500000000000146,5147.775833333359,60.108333333333064,9280736.035599964
2019-06-29,16.799999999999873,12.96666666666689,4913.505416666633,50.27020833333354,10132449.55260004
2019-06-30,14.199999999999514,8.000000000000048,4839.621458333316,48.912500000000485,10098875.835000105
2019-07-01,14.066666666666316,8.833333333333176,4578.12083333333,83.36187499999994,11032735.473399851
2019-07-02,15.500000000000282,8.566666666666531,5899.731041666668,143.7385416666662,10849953.378799992
2019-07-03,13.733333333333576,6.499999999999986,4771.661041666665,102.08708333333338,10607382.048200056
2019-07-04,13.066666666666238,3.733333333333337,3899.6010416666736,83.83812499999989,10742108.119400213
2019-07-05,16.7999999999997,1.8333333333333133,4846.60145833331,92.65979166666601,10484182.59080002
2019-07-06,18.633333333334146,4.333333333333333,5500.143333333348,135.33249999999973,9366968.506000128
2019-07-07,18.166666666666664,7.699999999999902,4769.578333333295,84.73125000000019,9786327.026400056
2019-07-08,15.433333333333751,9.433333333333248,5679.807499999995,126.36291666666676,9733993.801800022
2019-07-09,14.533333333333067,6.133333333333135,4800.007916666638,70.0018749999997,10574862.88539996
